FIPS,State,County,PCH_LACCESS_POP_10_15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_LACCESS_POP_10_15_imputed,PCH_LACCESS_HHNV_10_15_imputed,PCT_LACCESS_SNAP15_imputed,PCT_LACCESS_WHITE15_imputed,PCT_LACCESS_BLACK15_imputed,PCT_LACCESS_HISP15_imputed,PCT_LACCESS_NHASIAN15_imputed,PCT_LACCESS_NHNA15_imputed,PCT_LACCESS_NHPI15_imputed,PCT_LACCESS_MULTIR15_imputed,Cluster Labels
51173,VA,Smyth,49.47650651722717,12.490273156643092,2.6699642795448457,11.151517995806383,0.6750005101111339,0.2444231853826108,0.0411935809397488,0.0195043790757055,0.0093144563596253,0.255300373822703,0,0,0,0,0,0,0,0,0,0,6
51175,VA,Southampton,-1.445757534035338,-15.46357955226303,2.7064093283941952,11.760514484317232,10.33711307605568,0.2578521166344119,0.0332304082901188,0.0641098811849795,0.0,0.2644439381201615,0,0,0,0,0,0,0,0,0,0,8
51177,VA,Spotsylvania,-13.346330553757111,-20.39803134256318,1.8798454376333291,17.107390942535112,3.9684606358760095,2.0203413585329137,0.564209601189597,0.0696834234060597,0.0313978295809725,1.6875961880340935,0,0,0,0,0,0,0,0,0,0,0
51179,VA,Stafford,-8.94210705280426,-10.34753602843532,0.9053020556945534,18.533858499597784,4.522268565024449,2.499245718094331,0.7565247118005575,0.1092221069920596,0.0361277347301369,1.8043776284454447,0,0,0,0,0,0,0,0,0,0,0
51181,VA,Surry,28.509955449330334,43.45400672572829,4.549214213062668,16.723370933635735,12.40802372731805,0.3532937215809832,0.0961933917671554,0.1052084198671936,0.014168320165102,0.5646289125397946,0,0,0,0,0,0,0,0,0,0,8
51183,VA,Sussex,84.91532606137821,30.551925713247545,6.636862310651452,21.08472621185877,31.375822568486303,0.9523588827077109,0.1617822947202159,0.1076632759534119,0.0,0.7425697540856533,0,0,0,0,0,0,0,0,0,0,8
51185,VA,Tazewell,4.306300327469207,4.117998438885662,3.7492788749022328,17.679626675012823,0.7540508189081436,0.1668344378493475,0.2791327951726163,0.015369078772172,0.0,0.3303327163958804,0,0,0,0,0,0,0,0,0,0,0
51187,VA,Warren,132.64962305545694,33.47447741496624,1.540645875188754,9.899607370213468,1.219054664133509,0.6016829409140839,0.1143011070819818,0.0310279537566719,0.0026613440852877,0.6016194596963327,0,0,0,0,0,0,0,0,0,0,6
51191,VA,Washington,-8.579544193613813,12.163855733335865,1.4605169110749028,11.092735110282218,0.0707572413203566,0.2199944036063889,0.0696546603910239,0.0163033842495688,0.0130478025000999,0.1703946230174595,0,0,0,0,0,0,0,0,0,0,6
51193,VA,Westmoreland,-67.051620098609,2.1446441170711585,0.8570090936545307,4.711254027789493,0.8070571373242753,0.1662721736704514,0.0861983276306863,0.0233958779809772,0.0,0.175696911814969,0,0,0,0,0,0,0,0,0,0,6
51195,VA,Wise,-11.932786391011442,24.98719566578955,1.2268394614849387,6.792656669549624,1.3294704940348645,0.149301269991708,0.0292664195344791,0.0110706458781342,0.0012711642401151,0.1739469317122889,0,0,0,0,0,0,0,0,0,0,6
